loan_id,loan_number,customer_id,account_id,loan_type,origination_date,maturity_date,term_months,original_amount,outstanding_balance,interest_rate,monthly_instalment,loan_status,days_past_due,arrears_amount,collateral_type,collateral_value,ltv_ratio,purpose,disbursement_date,next_payment_date,last_payment_date,last_payment_amount,provision_rate,origination_channel,origination_officer_id
08cb3a8c-4092-43f8-9525-aa7505d79eda,PCB-LOAN-202206-505953,010cbbdf-ca53-421b-91d3-b182b9531708,872e3cc2-0ab9-4eb4-9173-8462f88e0f69,Personal Loan,2022-06-14,2027-05-19,60,217147.83,55857.55,0.1636,5322.24,NPL,256,42577.92,Cession,0.0,,Debt Consolidation,2022-06-17,2025-12-25,2025-11-25,5256.07,1.0,Call Centre,OFC7793
ba0e9ad0-d00c-49c1-9761-031857ba3832,PCB-LOAN-202006-592930,80078d77-7e19-49eb-a92c-2b332a8dd506,60c3e059-cf98-494a-9166-875b8ad8ccfb,Home Loan,2020-06-21,2050-01-15,360,2893269.91,274559.46,0.1023,25883.62,1-30 DPD,20,0.0,Property,3935350.8,0.7352,Primary Residence,2020-06-24,2047-01-31,2047-01-01,25957.62,0.25,Branch,OFC2207
ee48eb81-f9e9-4454-b53c-49d85ce172b3,PCB-LOAN-201708-612809,0e4109e4-e46f-422d-8b9f-ab4ffcffd69a,220525ac-03b5-4764-8729-9425eaab39fd,Home Loan,2017-08-10,2042-04-01,300,2329356.14,1561781.41,0.0982,20872.03,Current,0,0.0,Property,2678652.41,0.8696,Primary Residence,2017-08-12,2025-08-28,2025-07-29,21261.91,0.0,Broker,OFC8156
f437a730-47c4-481f-b960-724d612e1c12,PCB-LOAN-201704-706724,04485172-9859-4d78-ab90-1473d401724d,5645f1bd-c1bc-408a-82b9-6dd8df48a4ea,Revolving Credit,2017-04-18,2019-04-08,24,159354.88,45009.43,0.1902,8034.41,NPL,101,24103.23,None,0.0,,Emergency,2017-04-23,2018-09-10,2018-08-11,7856.94,1.0,Online,OFC2465
f876e43f-e8ba-48fb-91af-3651ff31b9e0,PCB-LOAN-202010-154895,239ae69f-6fe0-4b40-91cf-cea7b0f8cec4,37a9d97c-89ca-46b4-b2f8-52876e3aa206,Personal Loan,2020-10-03,2026-09-02,72,127137.94,91662.14,0.2526,3445.05,61-90 DPD,66,6890.1,None,0.0,,Medical,2020-10-06,2021-12-27,2021-11-27,3410.17,0.75,Broker,OFC5216
a68421bc-19ea-4a80-b55e-370f1e8a5ea0,PCB-LOAN-201910-145721,6a2a6c9d-bc95-4782-9f4c-bb6fda12996e,63082938-4002-4e82-a4cc-daa74fcdf859,Home Loan,2019-10-10,2049-05-05,360,2663251.3,1337150.63,0.0973,22842.33,Current,0,0.0,Property,4363124.67,0.6104,Holiday Home,2019-10-11,2033-03-30,2033-02-28,22595.16,0.0,Branch,OFC5656
03e891dc-0b55-4300-9872-cf55c33d677b,PCB-LOAN-202008-178339,524d01df-0017-49ad-b36a-5acc1767602c,2799279c-b182-4474-a958-6a4d2bf44032,Personal Loan,2020-08-24,2022-08-14,24,283395.54,252639.15,0.1982,14398.74,Current,0,0.0,None,0.0,,Home Renovation,2020-08-27,2020-10-23,2020-09-23,14106.31,0.0,Broker,OFC9635
cd296c3e-ee03-4fda-a677-c362734be555,PCB-LOAN-201608-161926,80078d77-7e19-49eb-a92c-2b332a8dd506,60c3e059-cf98-494a-9166-875b8ad8ccfb,Business Loan,2016-08-15,2018-08-05,24,670458.0,50435.83,0.1814,33517.38,Current,0,0.0,Property,1152356.7820537766,,Property,2016-08-19,2018-06-06,2018-05-07,33635.87,0.0,Branch,OFC2640
338c3a3d-35ab-4811-b702-c29a7a44a4cf,PCB-LOAN-201508-725145,2949a668-9ea3-4b41-9f9a-136b86be274f,d7952e5b-22e9-4289-8b87-5a5b800bceb8,Vehicle Finance,2015-08-05,2019-07-15,48,328960.28,84998.61,0.1184,8636.97,Current,0,0.0,Vehicle,386058.3,0.8521,Motorbike,2015-08-06,2018-06-20,2018-05-21,8477.27,0.0,Broker,OFC1457
176690e3-932b-473e-affa-010a6ca6fa94,PCB-LOAN-202003-922674,792cf5fa-6e6c-47f4-8b08-8b279135255f,49e180a3-0dd3-4a46-a180-7cc50a23105f,Home Loan,2020-03-29,2030-02-05,120,2520627.89,1037130.15,0.0989,33156.93,Current,0,0.0,Property,3019077.6,0.8349,Investment Property,2020-03-30,2025-08-30,2025-07-31,33094.64,0.0,Online,OFC4692
d1d09cd3-fcd3-4ff7-87cf-917f46a56a76,PCB-LOAN-201604-500386,d4666d26-f79c-4fef-88f9-91e5cb50d26c,aa7010c4-c3f4-4a08-b6db-f1f90c370670,Personal Loan,2016-04-22,2017-04-17,12,81656.2,70598.25,0.1491,7366.68,Current,0,0.0,None,0.0,,Holiday,2016-04-25,2016-05-22,2016-04-22,7084.54,0.0,Online,OFC6718
c84db97f-7894-425c-9429-d916995b6b84,PCB-LOAN-201706-759352,5427a72c-adea-4248-901b-4111111cdd4b,6c618dea-46ab-4bc4-8435-6b95b0f769f2,Vehicle Finance,2017-06-19,2023-05-19,72,91804.42,6219.52,0.1301,1843.38,Current,0,0.0,Vehicle,124295.18,0.7386,Boat,2017-06-23,2022-12-20,2022-11-20,1862.18,0.0,Broker,OFC2850
e448fcb7-2c79-4806-9bc1-5e456345956e,PCB-LOAN-202309-492171,a402e265-cc8d-46d1-9ec2-5bd8cf1ace26,4ebf2027-4735-4f93-9c60-fbc96ddc0d22,Personal Loan,2023-09-04,2024-08-29,12,310468.54,0.0,0.1574,28130.89,Current,0,0.0,None,0.0,,Home Renovation,2023-09-06,2024-08-29,2024-07-30,27238.32,0.0,Online,OFC8509
9041281b-1577-438c-a20c-5bf04e3d6876,PCB-LOAN-201606-148551,c978e671-abb7-4632-8b23-ab955c9acf81,d18e1089-a842-43b7-969c-6d1d1f295c36,Home Loan,2016-06-24,2041-02-13,300,1516891.98,1274160.29,0.1244,16471.62,1-30 DPD,1,0.0,Property,1988584.14,0.7628,Land Purchase,2016-06-27,2018-02-14,2018-01-15,16379.84,0.25,Online,OFC7577
e91d3c56-c07c-4ee1-8f2d-42f7d0ea1295,PCB-LOAN-202310-366517,2d3e12b7-908b-4db3-910f-ad4b6ada7101,37981b40-536d-4828-97fb-ac0463fa55f7,Vehicle Finance,2023-10-07,2030-08-31,84,530049.48,141146.95,0.1323,9709.04,Current,0,0.0,Vehicle,664722.2,0.7974,Commercial Vehicle,2023-10-12,2028-09-10,2028-08-11,9721.06,0.0,Broker,OFC9133
6b2bd3a6-adec-41ba-89de-53e7eb03618d,PCB-LOAN-202104-910363,c9ca7a54-56dd-4c60-a8cf-de37d2a8a959,15e24fab-59c4-4c69-bdb1-02c86aa7f450,Business Loan,2021-04-26,2022-04-21,12,65050.24,29731.24,0.1568,5892.22,1-30 DPD,13,0.0,Property,73510.7207000659,,Stock,2021-05-01,2021-10-23,2021-09-23,5893.03,0.25,Online,OFC4971
775e4b3b-e478-4524-a036-79430d7a3d40,PCB-LOAN-202007-855046,e417ee31-9fd2-4d0e-9e0a-8c66465bdcf4,67c48576-0fee-454f-95b1-e06ea922bd90,Home Loan,2020-07-17,2030-05-26,120,1823756.97,445616.52,0.1051,24619.08,Current,0,0.0,Property,2927378.76,0.623,Holiday Home,2020-07-20,2027-12-08,2027-11-08,23577.34,0.0,Online,OFC1917
23c8487f-c17b-4664-9440-e775f9195705,PCB-LOAN-201501-802864,cb99875a-50db-48ce-b53a-ee02b61fd057,4ebc30ac-2a3c-408b-b2af-e38f60749d76,Home Loan,2015-01-26,2044-08-21,360,1251032.53,762546.05,0.1089,11810.01,Current,0,0.0,Property,1982933.16,0.6309,Investment Property,2015-01-27,2023-09-11,2023-08-12,11467.51,0.0,Branch,OFC5955
4a8db3fa-1cfe-49ca-8638-ed1ea002aba1,PCB-LOAN-201809-562935,3b94310a-469f-495b-bdb5-1debc79f830b,ae0af86c-b7f4-462b-afe9-f12f61f68957,Revolving Credit,2018-09-15,2021-08-30,36,292662.95,133768.1,0.2659,11883.75,Current,0,0.0,None,0.0,,Home Improvement,2018-09-18,2020-04-07,2020-03-08,12475.45,0.0,Online,OFC5941
618a9576-f3f8-41c2-bdb2-bfb66efd5188,PCB-LOAN-201703-834446,b936840a-f46d-48a0-bc42-0b8a911b72ff,0b7f73fe-afc4-4968-bbdb-8e2964d4ed08,Personal Loan,2017-03-22,2021-03-01,48,442786.42,124195.96,0.1357,12004.5,Current,0,0.0,None,0.0,,Medical,2017-03-24,2020-01-06,2019-12-07,12568.13,0.0,Branch,OFC6817
ec72bfc0-c9a8-4f12-b32c-e076369aff44,PCB-LOAN-202207-548326,bf2b334b-61d9-4d8b-839b-e5b3731c244a,3101a052-2ef4-4387-a617-40195570d551,Revolving Credit,2022-07-24,2023-07-19,12,211257.91,92152.45,0.2338,19913.13,Current,0,0.0,None,0.0,,General,2022-07-28,2023-01-20,2022-12-21,20424.36,0.0,Mobile,OFC5264
35779f98-605b-402d-871f-6121642da718,PCB-LOAN-202304-933689,8931f44e-bcba-4267-9d91-cf99c1259d56,072b6e58-b5b1-4229-bf61-9b2b619a2294,Revolving Credit,2023-04-24,2025-04-13,24,73762.59,13111.28,0.2245,3843.08,Current,0,0.0,None,0.0,,Emergency,2023-04-25,2024-11-14,2024-10-15,4004.95,0.0,Branch,OFC9349
3cca0453-f834-44c0-a7bd-91550d3cfc78,PCB-LOAN-201806-291899,1bf46838-92d1-4b07-adc1-26f9bc1a6bdd,d7ea2ad6-011d-4418-85b2-c81effbd87a0,Home Loan,2018-06-13,2048-01-07,360,2355074.5,1540385.88,0.1155,23411.99,Current,0,0.0,Property,3450658.61,0.6825,Holiday Home,2018-06-16,2026-05-02,2026-04-02,22971.79,0.0,Branch,OFC6814
898050ac-edbc-4a2a-8722-2364331d74ba,PCB-LOAN-201706-500373,7bebd5d3-e468-4e58-8ba1-a51e5494d51f,47541f2e-5f8f-465b-b73d-cbe5a9e76a05,Business Loan,2017-06-28,2019-06-18,24,800845.49,160937.08,0.1935,40505.83,Current,0,0.0,Cession,1068173.2608837024,,Stock,2017-07-03,2019-01-19,2018-12-20,39105.1,0.0,Online,OFC6673
915fd184-eef5-4f73-9949-d5a6f2cf5d8b,PCB-LOAN-201511-583956,83f7973c-e132-4c9a-987e-1e4aee189ddb,58d80aa3-fd95-4772-9ad5-9d571db39c9c,Home Loan,2015-11-09,2025-09-17,120,1016984.4,605111.78,0.0914,12959.91,Current,0,0.0,Property,1338137.37,0.76,Primary Residence,2015-11-11,2019-06-21,2019-05-22,13411.86,0.0,Branch,OFC5984
7af1c1fd-c9f4-4573-8c45-a1776e05806d,PCB-LOAN-201705-685107,d02aaa23-8d0f-485d-be99-dd27de191080,2b856080-7195-4ecf-8ee8-a8dc8fa247f5,Personal Loan,2017-05-07,2018-05-02,12,401195.48,268364.94,0.2016,37195.27,Current,0,0.0,Cession,0.0,,Education,2017-05-08,2017-08-05,2017-07-06,37211.32,0.0,Branch,OFC6339
025f00a1-1dde-42eb-a66c-34f7e92c3da1,PCB-LOAN-201906-796307,f08a0cb8-0801-4ed0-bad6-d7251ed2fea2,fafc33ea-40db-4d16-a2c7-eea56b35465f,Business Loan,2019-06-21,2024-05-25,60,497826.0,305001.63,0.1766,12549.61,Current,0,0.0,None,0.0,,Property,2019-06-22,2020-12-12,2020-11-12,12092.19,0.0,Broker,OFC3579
2465adc7-7ef7-40b3-a902-ceaa1fc96969,PCB-LOAN-202404-958217,8931f44e-bcba-4267-9d91-cf99c1259d56,072b6e58-b5b1-4229-bf61-9b2b619a2294,Personal Loan,2024-04-24,2029-03-29,60,417743.52,110748.38,0.1625,10214.28,Current,0,0.0,None,0.0,,Education,2024-04-26,2027-12-05,2027-11-05,10510.08,0.0,Mobile,OFC6219
6eefb8b3-af74-47a3-a95f-e9755c1bd4fc,PCB-LOAN-201710-313342,bd5e639e-5096-4b8e-ab11-dd6fbdee615b,92a046f8-4777-4db8-933a-d53d00eddcb4,Home Loan,2017-10-09,2027-08-18,120,2124568.07,1923460.08,0.1063,28822.73,Current,0,0.0,Property,3235711.35,0.6566,Land Purchase,2017-10-13,2017-12-08,2017-11-08,29110.8,0.0,Online,OFC4174
89c38a03-b353-46c6-b7e9-c568fc4327d6,PCB-LOAN-202006-415451,f7ab8165-8a52-4b8d-a059-75f1ff4b3fe3,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2020-06-02,2021-05-28,12,117849.59,81383.33,0.2631,11275.97,31-60 DPD,40,11275.97,None,0.0,,Education,2020-06-04,2020-08-31,2020-08-01,10850.77,0.5,Branch,OFC9950
06cb0526-38b3-4886-bf3b-e2caaaae330b,PCB-LOAN-201803-437120,2949a668-9ea3-4b41-9f9a-136b86be274f,d7952e5b-22e9-4289-8b87-5a5b800bceb8,Home Loan,2018-03-31,2028-02-07,120,1974638.33,804171.24,0.1025,26369.12,Current,0,0.0,Property,2464908.66,0.8011,Land Purchase,2018-04-01,2023-12-30,2023-11-30,25952.7,0.0,Online,OFC9364
45e76097-5b12-4aa0-bbd3-bf3ced8bc39d,PCB-LOAN-201610-462987,bc80fda9-a265-4cc7-a7a8-0b409e702e86,d4e2b804-4352-4b16-809b-e6476f4e4431,Vehicle Finance,2016-10-03,2023-08-28,84,248497.39,141367.45,0.1129,4292.87,Current,0,0.0,Vehicle,344226.89,0.7219,Motorbike,2016-10-04,2019-01-21,2018-12-22,4477.88,0.0,Branch,OFC1690
e4230d2b-01e9-4b1a-a708-1a6f42e63be2,PCB-LOAN-201501-478685,9ea34091-686a-455c-b717-750778b00e4e,f000b80f-5d57-4926-ae1d-ed12081e4182,Personal Loan,2015-01-01,2020-11-30,72,393033.29,205797.02,0.2298,10105.32,Current,0,0.0,None,0.0,,General Expenses,2015-01-02,2017-09-17,2017-08-18,10148.88,0.0,Online,OFC1996
cb715e08-f28a-458f-beed-e1503c8e3f2e,PCB-LOAN-202112-236965,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,aac5f32c-1732-4eeb-b771-b11f29217999,Personal Loan,2021-12-16,2022-12-11,12,358081.96,220798.95,0.2353,33778.69,Current,0,0.0,None,0.0,,General Expenses,2021-12-21,2022-04-15,2022-03-16,32329.41,0.0,Branch,OFC2140
aacd1b39-c1ca-4fe1-be5d-bcd549f8ebe5,PCB-LOAN-202308-510429,4989f769-f5ee-4ff3-8a2e-29a32a8bb920,aeef1087-4793-40b9-bd23-34bae9dd807a,Personal Loan,2023-08-04,2027-07-14,48,369176.49,294709.74,0.206,11352.53,Current,0,0.0,None,0.0,,Debt Consolidation,2023-08-06,2024-03-01,2024-01-31,11682.31,0.0,Online,OFC6783
4aca32bf-b573-4b7a-9a69-b065ea3e2a3f,PCB-LOAN-202009-835050,0f365b68-bb19-4fe7-8ba6-11bf8ee9517b,d9e00ed1-bace-43da-85fa-1b4cc5bee7f2,Vehicle Finance,2020-09-20,2024-08-30,48,435899.83,159146.12,0.1052,11164.72,Current,0,0.0,Vehicle,505625.6,0.8621,Private Vehicle,2020-09-24,2023-02-07,2023-01-08,11126.85,0.0,Branch,OFC1187
b9f31f4f-271d-4fbf-85cd-dec90f1e2f71,PCB-LOAN-202001-942125,10b6de91-4e72-4c04-aca0-97c660004ffa,35c70ef7-c8a5-413b-a104-498ea997db58,Personal Loan,2020-01-24,2022-01-13,24,496393.03,391958.71,0.2503,26500.72,NPL,329,265007.2,None,0.0,,Holiday,2020-01-28,2020-03-24,2020-02-23,26992.77,1.0,Broker,OFC1610
4f5fb361-25ed-40e0-9735-34134d5df470,PCB-LOAN-201503-861824,1d8706dd-c6cf-479c-92a0-90c81229ba91,1341bea1-42a8-4c2e-9b37-06e55b258eb1,Revolving Credit,2015-03-12,2016-03-06,12,200652.95,121905.44,0.2601,19169.38,Current,0,0.0,None,0.0,,Home Improvement,2015-03-15,2015-07-10,2015-06-10,19100.5,0.0,Online,OFC1311
5938ac16-075f-47cf-9a2e-9cc879eb6e4a,PCB-LOAN-201704-866392,93c73736-9251-4422-849a-28d5d4bdc725,590fcdf1-cae2-4a8b-a0f3-bb567d44dc55,Home Loan,2017-04-22,2037-01-07,240,1752971.37,996741.53,0.1073,17772.97,Current,0,0.0,Property,2391176.33,0.7331,Primary Residence,2017-04-27,2024-02-15,2024-01-16,18605.23,0.0,Online,OFC3615
cd62387b-a356-4510-b028-db9cd090f324,PCB-LOAN-202010-263504,a4743f65-c55e-4a81-a1a0-ff9b8aea3402,3beaad72-957c-4804-aeb0-c2b5af985a9a,Personal Loan,2020-10-12,2025-09-16,60,424513.07,6880.22,0.1454,9996.92,Current,0,0.0,None,0.0,,General Expenses,2020-10-17,2025-08-17,2025-07-18,9606.97,0.0,Call Centre,OFC5769
feeb2289-69c6-49ee-a985-5731ca3a1798,PCB-LOAN-202006-646181,4da51901-aadc-43ae-bfc1-0006c9ee2b58,6b3f3db1-c525-4453-bcf6-109c7cdcbd44,Home Loan,2020-06-23,2040-03-10,240,1360373.93,654995.49,0.0925,12459.21,Current,0,0.0,Property,1673482.51,0.8129,Holiday Home,2020-06-24,2029-03-08,2029-02-06,12590.86,0.0,Mobile,OFC4682
fb1903db-f9ed-4bc5-8811-0294c800c604,PCB-LOAN-201804-206143,f555d33d-f80b-4502-ab66-8e64ef1b51f0,5d4df3a3-420b-4f1f-8676-c915f882f32d,Personal Loan,2018-04-08,2019-04-03,12,165693.72,12679.91,0.1422,14894.32,Current,0,0.0,Cession,0.0,,General Expenses,2018-04-10,2019-03-04,2019-02-02,15426.11,0.0,Online,OFC7227
8bca0e37-ba14-4014-a48b-8628b24979ba,PCB-LOAN-202106-624771,b2ebfe50-e47c-439c-abf6-a9f68942352d,e82178cd-a4b0-4b70-a302-64ff8846651f,Personal Loan,2021-06-25,2026-05-30,60,145930.53,69842.91,0.2064,3918.42,Current,0,0.0,None,0.0,,General Expenses,2021-06-28,2023-09-13,2023-08-14,3962.84,0.0,Call Centre,OFC7470
0b8b4be3-1b79-48ed-a4fc-c13fb69bcd02,PCB-LOAN-202206-907845,5a59e0f6-712f-461e-8506-d79ff0bf9914,491eed32-e46e-4b4d-a27e-8a842507e5c0,Personal Loan,2022-06-19,2025-06-03,36,230116.97,129158.7,0.2577,9243.38,Current,0,0.0,None,0.0,,Holiday,2022-06-21,2023-07-14,2023-06-14,9531.11,0.0,Branch,OFC4042
39ea3415-ed17-4ad6-a95c-ae367c6b7b0d,PCB-LOAN-202311-639469,00a189c0-4f82-4e48-80fd-1cbd70ae9eee,a44d3a74-0983-4d99-bd53-62decc175181,Home Loan,2023-11-08,2043-07-26,240,1113482.39,451284.73,0.0975,10561.57,Current,0,0.0,Property,1260308.31,0.8835,Holiday Home,2023-11-10,2034-08-12,2034-07-13,10638.61,0.0,Branch,OFC8322
6a393649-be47-44e6-8c0e-f063bf13736c,PCB-LOAN-201512-532924,85ce4f3b-c7f7-4a94-bb92-3bd49ee0b3b2,cd0e5197-ffee-4c5c-98a5-8e378e49a22c,Home Loan,2015-12-18,2030-09-30,180,1501283.39,1073706.39,0.1194,17960.01,Current,0,0.0,Property,1636276.17,0.9175,Investment Property,2015-12-19,2019-01-31,2019-01-01,17275.55,0.0,Branch,OFC1122
82a769fb-4b88-4493-a917-58ce973dc96d,PCB-LOAN-201507-738541,459d70ae-5ef9-4801-b372-a47c6f8b9336,f2e0e2d9-22b9-4ce9-99c1-ecf9a4a03100,Personal Loan,2015-07-12,2016-07-06,12,166579.15,71618.49,0.1795,15268.01,Current,0,0.0,None,0.0,,Education,2015-07-17,2016-01-08,2015-12-09,15757.95,0.0,Online,OFC3950
529cf113-0e80-431b-9d3e-9d511cb73a4d,PCB-LOAN-201503-476769,0da3aca3-eeff-48be-9870-f0b2cd2d53c6,5550e500-a0a0-4a21-a1bb-16274eab35c2,Personal Loan,2015-03-25,2019-03-04,48,396428.24,112649.29,0.218,12446.89,Current,0,0.0,None,0.0,,Education,2015-03-27,2017-11-09,2017-10-10,11914.48,0.0,Online,OFC3239
1f6794b5-73e3-453a-a1cb-f5b69261682c,PCB-LOAN-202107-695590,5f07ee40-578a-4751-985d-4e36af164992,78a218ef-f8f6-496f-903b-dfa91c2ba2f4,Business Loan,2021-07-20,2023-07-10,24,3504687.0,721778.21,0.1221,165321.7,Current,0,0.0,None,0.0,,Working Capital,2021-07-23,2023-02-10,2023-01-11,158950.9,0.0,Branch,OFC5110
2bcb4906-e6c5-4255-9db4-7ac1d6494922,PCB-LOAN-202011-626164,d2a252aa-3d52-420a-b18f-5c134e1fa217,eeb5ce1e-81c5-4b18-a237-66f69d8d450a,Personal Loan,2020-11-24,2025-10-29,60,139462.87,29600.36,0.1716,3478.02,Current,0,0.0,None,0.0,,Holiday,2020-11-26,2024-10-04,2024-09-04,3532.06,0.0,Online,OFC7342
bba9b3fb-a03c-4ca5-9ab2-67c738bd6382,PCB-LOAN-201912-898603,1665e346-afc9-4443-aaaf-51e2aca1f94a,b7e5bb5e-d79a-4d20-a70f-c0b800bcdcb1,Business Loan,2019-12-24,2020-12-18,12,647940.0,158789.1,0.1826,59483.34,Current,0,0.0,None,0.0,,Stock,2019-12-25,2020-09-19,2020-08-20,60154.76,0.0,Online,OFC1207
1a4f23f0-b107-4669-ad2c-ce945315c182,PCB-LOAN-201902-530846,7c1c57bc-fea1-40c0-b55c-c843f9ddd24b,ab186317-e559-4542-bca0-e82b54f09258,Home Loan,2019-02-23,2048-09-18,360,1714202.12,1081920.39,0.0914,13965.89,Current,0,0.0,Property,1892891.03,0.9056,Investment Property,2019-02-27,2027-03-13,2027-02-11,13526.84,0.0,Broker,OFC7020
a1f38a4c-2ac0-4ec5-89b4-46b2730deb11,PCB-LOAN-201504-636987,c7468853-ec6f-4a05-b929-c1121429714f,5fc08056-a748-4395-b7b6-6ba8eb225d6d,Business Loan,2015-04-29,2017-04-18,24,1119021.0,551376.1,0.1908,56451.81,Current,0,0.0,Cession,1456078.8985691173,,Stock,2015-05-03,2016-04-23,2016-03-24,56609.38,0.0,Online,OFC2596
8588aec0-42bf-4c24-a1cf-dba3422ebd0d,PCB-LOAN-201901-624421,00a189c0-4f82-4e48-80fd-1cbd70ae9eee,a44d3a74-0983-4d99-bd53-62decc175181,Home Loan,2019-01-25,2038-10-12,240,1496620.68,516303.69,0.1118,15631.7,Current,0,0.0,Property,1829609.63,0.818,Primary Residence,2019-01-26,2031-05-22,2031-04-22,16300.33,0.0,Branch,OFC9146
edb8eedf-32f0-4ba8-bc04-82d73a8cf8d2,PCB-LOAN-202310-211321,6a8419d0-42ff-4de5-a777-1a27ae772fa9,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2023-10-02,2025-09-21,24,154927.72,109566.65,0.1202,7294.43,Current,0,0.0,None,0.0,,Education,2023-10-06,2024-04-29,2024-03-30,6938.58,0.0,Branch,OFC6276
832e5d75-e728-4494-bcc0-870623c91406,PCB-LOAN-201607-853443,f57764d2-0f1d-4b35-81f2-6587b8513e24,3325c974-6ea9-4ca6-aa22-45306b7c9639,Vehicle Finance,2016-07-01,2021-06-05,60,564717.88,480769.25,0.1159,12445.15,Current,0,0.0,Vehicle,662581.11,0.8523,Motorbike,2016-07-02,2017-01-27,2016-12-28,12555.04,0.0,Branch,OFC4598
1cdfa208-786f-4bed-b71b-325f9de3b187,PCB-LOAN-201911-382427,8f737087-08dc-4f04-8ac2-54f2df51532c,edbe2a80-ea1c-41ce-a0c2-000d7a29100c,Personal Loan,2019-11-01,2020-10-26,12,152918.68,34237.32,0.1313,13667.61,Current,0,0.0,Cession,0.0,,Holiday,2019-11-02,2020-07-28,2020-06-28,13134.69,0.0,Online,OFC1832
e0c8ac8d-176e-47f8-b45f-0118863d1a60,PCB-LOAN-201904-897209,0b719cd2-7a5a-498e-93cd-85ee7b521bff,12723882-5ff5-4311-bbd0-1fc12e55746e,Revolving Credit,2019-04-11,2020-04-05,12,171824.84,107147.48,0.2774,16560.28,Current,0,0.0,None,0.0,,General,2019-04-12,2019-08-09,2019-07-10,15977.78,0.0,Branch,OFC8383
f40ca3f1-4332-4d15-ba63-b01820be133c,PCB-LOAN-201908-239057,124ec93d-f7de-4fe4-9ff8-56fcac806005,a2813cd1-0266-4141-adf7-6bf5bbd76db6,Personal Loan,2019-08-17,2022-08-01,36,53481.73,12346.84,0.2419,2103.58,Current,0,0.0,Cession,0.0,,Medical,2019-08-19,2021-11-04,2021-10-05,2073.9,0.0,Branch,OFC4838
3fd12538-21ee-4581-b086-703e83876194,PCB-LOAN-201505-321439,92c6dc2b-7b16-4fd7-a618-1e8f1015a418,d0e49c18-23de-4bf7-8451-690bc424bb8f,Personal Loan,2015-05-21,2016-05-15,12,22813.97,4896.42,0.258,2177.2,Current,0,0.0,Cession,0.0,,General Expenses,2015-05-23,2016-02-15,2016-01-16,2102.66,0.0,Branch,OFC5630
43933cc4-eb68-4202-a8ca-6e3096606929,PCB-LOAN-202307-962007,919f035a-d76e-41e6-b5d5-bf87e5a78404,b5cf0684-af0b-47cc-9d3e-5f96a2f99400,Home Loan,2023-07-01,2043-03-18,240,2410484.83,1997460.61,0.1165,25955.71,Current,0,0.0,Property,3323889.73,0.7252,Primary Residence,2023-07-05,2025-01-21,2024-12-22,25144.32,0.0,Call Centre,OFC9969
6f44348a-286b-4ca7-98ae-a8ddd6eb2c6b,PCB-LOAN-202004-611158,0cd02dcb-48ca-4fcc-9f36-237f3d836497,6549e4f6-efb0-46e0-b429-0cd36ab43363,Vehicle Finance,2020-04-02,2024-03-12,48,114818.19,26310.24,0.1396,3135.27,Current,0,0.0,Vehicle,160899.93,0.7136,Boat,2020-04-06,2023-04-17,2023-03-18,3037.11,0.0,Online,OFC2894
93bd6702-6284-4c28-a060-93b477d81808,PCB-LOAN-202402-613028,fad584d7-e349-456b-9979-82653a51d413,7160ce9f-b5cb-4c0e-8be2-9bb007915cdc,Vehicle Finance,2024-02-28,2031-01-22,84,387176.33,8611.43,0.1323,7092.0,Current,0,0.0,Vehicle,505518.12,0.7659,Motorbike,2024-03-03,2030-11-23,2030-10-24,7241.81,0.0,Branch,OFC5230
38eb793a-7afb-4a20-89ae-396b0943f8e5,PCB-LOAN-201810-252523,c1dc20be-75a1-4a1d-ac08-a8936903ed07,00fe6982-263c-4b58-8179-a46e1275ec98,Personal Loan,2018-10-07,2022-09-16,48,63097.15,21986.14,0.1658,1806.99,Current,0,0.0,None,0.0,,Holiday,2018-10-12,2021-04-24,2021-03-25,1730.13,0.0,Branch,OFC2907
cac5513c-ff86-4bb5-9b36-3fda5c3e722b,PCB-LOAN-201801-509499,148694da-57d4-425a-9f97-96d8293011be,5d46670a-5225-449b-86c3-a18bc4e72537,Personal Loan,2018-01-22,2019-01-17,12,482084.58,217604.36,0.2185,45085.61,Current,0,0.0,Cession,0.0,,Education,2018-01-25,2018-07-21,2018-06-21,44295.42,0.0,Branch,OFC1571
626305d8-21be-4d24-9bc3-e03919b8823f,PCB-LOAN-201506-426199,0ebc03c1-6701-445a-b1f1-b2a9bda64229,7f7e887e-9d2a-474e-8a15-668d5671f0e0,Vehicle Finance,2015-06-20,2021-05-19,72,312541.83,232923.25,0.1553,6698.99,Current,0,0.0,Vehicle,352915.35,0.8856,Private Vehicle,2015-06-23,2016-05-15,2016-04-15,6459.9,0.0,Mobile,OFC5297
b5406a14-4159-47e9-bed1-6f662469437b,PCB-LOAN-201508-260527,ee7269b4-5c6a-47bd-abbc-c9fa164cc8dd,33e8f73e-0a0a-4b1c-a17e-4383868fa8c1,Home Loan,2015-08-19,2035-05-06,240,1749963.27,492203.74,0.0998,16864.34,Current,0,0.0,Property,2596769.95,0.6739,Holiday Home,2015-08-21,2029-01-07,2028-12-08,16559.26,0.0,Broker,OFC8387
