portfolio_id,ticker,units,avg_cost_cents,last_price_cents,market_value_zar,valuation_date
PF03275,R2040,2674.7033,8699.25,9013.75,241091.07,2026-07-31
PF03275,STXWDM,35803.6386,12401.23,12426.7,4449210.76,2026-07-31
PF03275,MMKT,552935.116,98.09,105.93,585724.17,2026-07-31
PF03276,NPN,22972.6316,3654.99,3933.75,903685.9,2026-07-31
PF03276,WHL,8103.0445,6566.05,8156.52,660926.45,2026-07-31
PF03276,AGL,6561.5623,13956.73,14500.23,951441.62,2026-07-31
PF03276,APN,3673.1923,21866.59,22726.43,834785.48,2026-07-31
PF03276,GRT,27340.4961,1707.11,1796.04,491046.25,2026-07-31
PF03276,RDF,89148.6817,645.75,611.54,545179.85,2026-07-31
PF03276,STXCLR,113573.7312,5159.95,5663.24,6431952.97,2026-07-31
PF03276,R2030,65088.6909,9637.25,10784.05,7019196.97,2026-07-31
PF03276,STX500,5109.661,14145.6,14391.01,735331.83,2026-07-31
PF03276,ASHGEQ,7500.444,8179.67,9654.93,724162.61,2026-07-31
PF03276,STXWDM,5613.3763,9613.43,12426.7,697557.44,2026-07-31
PF03276,MMKT,5081462.3515,93.09,105.93,5382793.07,2026-07-31
PF03277,NPN,11359.1452,3977.81,3933.75,446840.37,2026-07-31
PF03277,CPI,142.1317,193060.33,231380.88,328865.67,2026-07-31
PF03277,BHG,7927.1605,3661.85,4885.43,387275.88,2026-07-31
PF03277,OMU,25045.8057,1242.28,1573.35,394058.18,2026-07-31
PF03277,R2040,4513.0679,6859.5,9013.75,406796.66,2026-07-31
PF03277,R2030,4067.7493,9941.56,10784.05,438668.12,2026-07-31
PF03277,ASHGEQ,72254.9098,7257.81,9654.93,6976160.96,2026-07-31
PF03277,STX500,68663.107,14065.74,14391.01,9881314.6,2026-07-31
PF03277,STXWDM,73674.5497,11105.23,12426.7,9155315.26,2026-07-31
PF03277,MMKT,686010.9175,79.74,105.93,726691.36,2026-07-31
PF03278,CLS,2881.8312,52020.59,52705.64,1518887.58,2026-07-31
PF03278,EXX,8259.0195,19257.63,21952.49,1813060.44,2026-07-31
PF03278,RDF,113088.7474,573.7,611.54,691582.93,2026-07-31
PF03278,R2035,35820.7517,9207.57,8746.3,3132990.4,2026-07-31
PF03278,R186,35719.3446,11676.4,11088.39,3960700.24,2026-07-31
PF03278,STXCLR,82297.4842,4288.32,5663.24,4660704.04,2026-07-31
PF03278,ASHGEQ,14597.4485,6953.1,9654.93,1409373.44,2026-07-31
PF03278,STX500,10026.7457,13156.19,14391.01,1442949.98,2026-07-31
PF03278,MMKT,5355129.507,79.95,105.93,5672688.69,2026-07-31
PF03279,STX40,2370.1816,9426.51,10102.33,239443.57,2026-07-31
PF03279,APN,1024.418,18197.42,22726.43,232813.63,2026-07-31
PF03279,INL,757.9445,27127.62,25973.07,196861.45,2026-07-31
PF03279,BHG,4384.7562,5074.04,4885.43,214214.19,2026-07-31
PF03279,SOL,2449.5428,10824.86,10313.55,252634.82,2026-07-31
PF03279,CLS,424.1328,54583.29,52705.64,223541.93,2026-07-31
PF03279,SSW,7179.6405,3065.29,3350.29,240538.78,2026-07-31
PF03279,GRT,111425.2692,1498.11,1796.04,2001242.41,2026-07-31
PF03279,RDF,318930.1352,470.55,611.54,1950385.35,2026-07-31
PF03279,STXCLR,6404.59,4862.01,5663.24,362707.3,2026-07-31
PF03279,R2040,3198.9963,7094.71,9013.75,288349.53,2026-07-31
PF03279,R2032,3300.8072,9911.29,10184.61,336174.34,2026-07-31
PF03279,ASHGEQ,5451.57,7402.3,9654.93,526345.27,2026-07-31
PF03279,STX500,2640.2874,10500.76,14391.01,379964.03,2026-07-31
PF03279,MMKT,646512.0405,83.45,105.93,684850.2,2026-07-31
PF03280,TBS,460.7732,21156.33,23682.29,109121.65,2026-07-31
PF03280,EXX,450.667,22260.92,21952.49,98932.62,2026-07-31
PF03280,SOL,1197.4428,10479.86,10313.55,123498.86,2026-07-31
PF03280,OMU,7029.8256,1165.34,1573.35,110603.76,2026-07-31
PF03280,SLM,1124.6251,9196.04,9455.43,106338.14,2026-07-31
PF03280,AGL,1016.9334,14604.78,14500.23,147457.68,2026-07-31
PF03280,FSR,1488.1011,9944.64,9387.31,139692.66,2026-07-31
PF03280,RDF,14220.2795,571.16,611.54,86962.7,2026-07-31
PF03280,R2030,240.4866,8924.83,10784.05,25934.2,2026-07-31
PF03280,ASHGEQ,1526.46,9093.85,9654.93,147378.65,2026-07-31
PF03280,STX500,1588.1754,13140.06,14391.01,228554.48,2026-07-31
PF03280,MMKT,51938.3249,100.99,105.93,55018.27,2026-07-31
PF03281,TBS,556.1356,24415.43,23682.29,131705.64,2026-07-31
PF03281,APN,810.0025,23174.06,22726.43,184084.64,2026-07-31
PF03281,ABG,937.775,18288.39,21379.43,200490.95,2026-07-31
PF03281,INL,724.041,22815.42,25973.07,188055.66,2026-07-31
PF03281,SLM,1557.6197,9940.97,9455.43,147279.64,2026-07-31
PF03281,NPN,4031.8373,3284.08,3933.75,158602.4,2026-07-31
PF03281,GRT,4871.5047,1490.72,1796.04,87494.17,2026-07-31
PF03281,RDF,14622.9429,538.22,611.54,89425.15,2026-07-31
PF03281,R2035,6533.1678,8301.71,8746.3,571410.45,2026-07-31
PF03281,STXCLR,8507.6923,5630.07,5663.24,481811.03,2026-07-31
PF03281,STXWDM,4842.2116,11631.66,12426.7,601727.1,2026-07-31
PF03281,MMKT,451315.977,89.28,105.93,478079.01,2026-07-31
PF03282,AGL,624.5137,10951.78,14500.23,90555.92,2026-07-31
PF03282,OMU,5219.2171,1139.86,1573.35,82116.55,2026-07-31
PF03282,MTN,536.8066,10910.19,14566.93,78196.24,2026-07-31
PF03282,TBS,309.637,24842.79,23682.29,73329.12,2026-07-31
PF03282,STX40,617.8492,8429.69,10102.33,62417.16,2026-07-31
PF03282,GRT,2870.6431,1779.75,1796.04,51557.9,2026-07-31
PF03282,RDF,11116.8932,563.37,611.54,67984.25,2026-07-31
PF03282,STXCLR,9245.2728,5152.59,5663.24,523581.99,2026-07-31
PF03282,R2030,3407.8952,8587.53,10784.05,367509.12,2026-07-31
PF03282,R2035,5213.4068,6903.05,8746.3,455980.2,2026-07-31
PF03282,STXWDM,652.9481,9475.51,12426.7,81139.9,2026-07-31
PF03282,STX500,528.7736,13494.06,14391.01,76095.86,2026-07-31
PF03282,ASHGEQ,1213.0881,8604.28,9654.93,117122.8,2026-07-31
PF03282,MMKT,447204.3326,111.93,105.93,473723.55,2026-07-31
PF03283,R186,12893.4176,8483.79,11088.39,1429672.42,2026-07-31
PF03283,MMKT,14881531.096,77.91,105.93,15764005.89,2026-07-31
PF03284,VOD,4367.3533,8511.07,9969.52,435404.16,2026-07-31
PF03284,GFI,3692.8565,15908.34,15709.96,580146.27,2026-07-31
PF03284,APN,2851.1644,21530.33,22726.43,647967.88,2026-07-31
PF03284,SSW,16367.3391,2458.88,3350.29,548353.32,2026-07-31
PF03284,OMU,31140.0862,1236.2,1573.35,489942.55,2026-07-31
PF03284,RDF,789351.174,610.65,611.54,4827198.17,2026-07-31
PF03284,GRT,189353.2606,1472.28,1796.04,3400860.3,2026-07-31
PF03284,R2032,8370.9671,8871.68,10184.61,852550.35,2026-07-31
PF03284,R2030,6639.3662,10782.52,10784.05,715992.57,2026-07-31
PF03284,STX500,4387.4866,10698.01,14391.01,631403.64,2026-07-31
PF03284,STXWDM,4471.1932,10472.14,12426.7,555621.77,2026-07-31
PF03284,ASHGEQ,7506.1543,10089.51,9654.93,724713.94,2026-07-31
PF03284,MMKT,1029573.2086,100.07,105.93,1090626.9,2026-07-31
PF03285,R2035,20827.4225,8348.88,8746.3,1821628.86,2026-07-31
PF03285,MMKT,14433453.4076,99.74,105.93,15289357.19,2026-07-31
PF03286,R2035,3974.1363,8037.63,8746.3,347589.89,2026-07-31
PF03286,MMKT,2147779.0953,82.41,105.93,2275142.4,2026-07-31
PF03287,SHP,195.3282,24490.14,28051.24,54791.98,2026-07-31
PF03287,SLM,759.4188,8529.29,9455.43,71806.31,2026-07-31
PF03287,ABG,269.364,22327.06,21379.43,57588.5,2026-07-31
PF03287,ANG,109.9198,48156.22,56307.51,61893.09,2026-07-31
PF03287,STX40,757.656,8103.03,10102.33,76540.91,2026-07-31
PF03287,RDF,6869.8118,504.58,611.54,42011.65,2026-07-31
PF03287,GRT,2279.4402,1596.2,1796.04,40939.66,2026-07-31
PF03287,R186,1359.0244,9651.95,11088.39,150693.92,2026-07-31
PF03287,R2032,1543.619,8909.43,10184.61,157211.58,2026-07-31
PF03287,R2035,1956.4534,9014.69,8746.3,171117.28,2026-07-31
PF03287,STXWDM,2128.4322,11820.36,12426.7,264493.88,2026-07-31
PF03287,MMKT,168378.8683,91.05,105.93,178363.74,2026-07-31
PF03288,BVT,760.5337,27753.57,26627.01,202507.39,2026-07-31
PF03288,WHL,2462.2997,7455.57,8156.52,200837.97,2026-07-31
PF03288,GRT,35868.3813,1844.2,1796.04,644210.48,2026-07-31
PF03288,RDF,90827.1651,496.36,611.54,555444.45,2026-07-31
PF03288,R186,807.3807,10890.29,11088.39,89525.52,2026-07-31
PF03288,R2035,785.7628,6522.17,8746.3,68725.17,2026-07-31
PF03288,R2040,755.187,6903.1,9013.75,68070.66,2026-07-31
PF03288,STX500,1029.3221,10803.57,14391.01,148129.85,2026-07-31
PF03288,ASHGEQ,1649.3286,7022.48,9654.93,159241.52,2026-07-31
PF03288,MMKT,141314.0872,93.34,105.93,149694.01,2026-07-31
PF03289,REM,9065.9453,20478.03,21071.22,1910305.27,2026-07-31
PF03289,SOL,13525.3771,10230.1,10313.55,1394946.53,2026-07-31
PF03289,ANG,3768.5473,53622.0,56307.51,2121975.16,2026-07-31
PF03289,CLS,3347.5939,44272.27,52705.64,1764370.81,2026-07-31
PF03289,OMU,119066.8866,1556.68,1573.35,1873338.86,2026-07-31
PF03289,RDF,46842.6279,526.26,611.54,286461.41,2026-07-31
PF03289,GRT,18345.0157,1903.04,1796.04,329483.82,2026-07-31
PF03289,STXCLR,1958.5837,5984.49,5663.24,110919.3,2026-07-31
PF03289,R2032,888.8312,10651.11,10184.61,90523.99,2026-07-31
PF03289,ASHGEQ,26252.3429,9669.78,9654.93,2534645.33,2026-07-31
PF03289,MMKT,282024.3457,88.39,105.93,298748.39,2026-07-31
PF03290,R2032,31481.0131,8167.12,10184.61,3206218.4,2026-07-31
PF03290,R2040,47809.4387,8178.64,9013.75,4309423.28,2026-07-31
PF03290,MMKT,55595609.2484,104.7,105.93,58892428.88,2026-07-31
PF03291,MTN,1575.3825,14797.7,14566.93,229484.87,2026-07-31
PF03291,BHG,5137.413,4799.1,4885.43,250984.72,2026-07-31
PF03291,AGL,1338.7682,13795.02,14500.23,194124.46,2026-07-31
PF03291,GRT,70613.9188,1485.08,1796.04,1268254.23,2026-07-31
PF03291,RDF,269948.797,569.1,611.54,1650844.87,2026-07-31
PF03291,R2030,1570.9856,10172.03,10784.05,169415.87,2026-07-31
PF03291,R2035,2610.1587,7249.86,8746.3,228292.31,2026-07-31
PF03291,STXWDM,1985.4601,12502.92,12426.7,246727.17,2026-07-31
PF03291,STX500,1774.9333,15102.9,14391.01,255430.83,2026-07-31
PF03291,ASHGEQ,2548.4865,8995.35,9654.93,246054.59,2026-07-31
PF03291,MMKT,327342.4936,85.22,105.93,346753.9,2026-07-31
PF03292,STX40,1208.2197,8376.96,10102.33,122058.34,2026-07-31
PF03292,EXX,527.1288,22124.59,21952.49,115717.9,2026-07-31
PF03292,NPN,2386.591,3314.2,3933.75,93882.52,2026-07-31
PF03292,RDF,5623.9887,485.69,611.54,34392.94,2026-07-31
PF03292,GRT,1840.2328,1569.19,1796.04,33051.32,2026-07-31
PF03292,R2030,2698.5625,9875.84,10784.05,291014.32,2026-07-31
PF03292,R2040,4427.9044,6780.48,9013.75,399120.23,2026-07-31
PF03292,R2035,4864.5777,8672.47,8746.3,425470.56,2026-07-31
PF03292,STX500,756.6328,10558.58,14391.01,108887.1,2026-07-31
PF03292,STXWDM,1234.9853,10266.25,12426.7,153467.92,2026-07-31
PF03292,MMKT,476765.1257,109.65,105.93,505037.3,2026-07-31
PF03293,PRX,4067.1975,1423.02,1506.39,61267.86,2026-07-31
PF03293,NPN,1904.2473,3376.87,3933.75,74908.33,2026-07-31
PF03293,VOD,656.9489,10276.8,9969.52,65494.66,2026-07-31
PF03293,SLM,721.8797,9225.3,9455.43,68256.83,2026-07-31
PF03293,REM,344.1176,21067.46,21071.22,72509.78,2026-07-31
PF03293,CLS,135.5939,41285.77,52705.64,71465.64,2026-07-31
PF03293,ANG,113.3909,44763.35,56307.51,63847.57,2026-07-31
PF03293,GRT,3796.7973,1332.15,1796.04,68192.0,2026-07-31
PF03293,RDF,14294.9427,608.03,611.54,87419.29,2026-07-31
PF03293,R2035,5822.1435,8506.66,8746.3,509222.14,2026-07-31
PF03293,R186,5154.2952,9473.34,11088.39,571528.35,2026-07-31
PF03293,R2030,5751.6859,9624.68,10784.05,620264.68,2026-07-31
PF03293,ASHGEQ,2315.8846,10114.42,9654.93,223597.03,2026-07-31
PF03293,STX500,1600.0204,12501.87,14391.01,230259.1,2026-07-31
PF03293,MMKT,709759.6378,86.33,105.93,751848.38,2026-07-31
PF03294,AGL,4102.1965,14608.28,14500.23,594827.93,2026-07-31
PF03294,CFR,1896.0879,24734.94,25322.59,480138.55,2026-07-31
PF03294,WHL,7484.389,7845.22,8156.52,610465.69,2026-07-31
PF03294,APN,2484.7241,19767.04,22726.43,564689.08,2026-07-31
PF03294,ABG,2491.4622,21963.09,21379.43,532660.42,2026-07-31
PF03294,RDF,34807.405,636.3,611.54,212861.2,2026-07-31
PF03294,GRT,10194.3089,1353.48,1796.04,183093.87,2026-07-31
PF03294,R186,11741.9101,11655.58,11088.39,1301988.79,2026-07-31
PF03294,R2032,9778.5216,9526.66,10184.61,995904.29,2026-07-31
PF03294,R2030,10530.703,8336.35,10784.05,1135636.27,2026-07-31
PF03294,STX500,4590.7305,15081.12,14391.01,660652.49,2026-07-31
PF03294,STXWDM,6666.8452,11104.78,12426.7,828468.85,2026-07-31
PF03294,ASHGEQ,8286.2872,7593.91,9654.93,800035.23,2026-07-31
PF03294,MMKT,974864.0478,94.24,105.93,1032673.49,2026-07-31
PF03295,R2030,2913.7809,10120.36,10784.05,314223.59,2026-07-31
PF03295,R186,2875.1685,8141.49,11088.39,318809.89,2026-07-31
PF03295,STXCLR,5200.3886,5330.71,5663.24,294510.49,2026-07-31
PF03295,MMKT,8481355.0177,103.8,105.93,8984299.37,2026-07-31
PF03296,AGL,13984.8281,10614.94,14500.23,2027832.23,2026-07-31
PF03296,ABG,10826.5988,16016.01,21379.43,2314665.11,2026-07-31
PF03296,GRT,15128.4454,1737.96,1796.04,271712.93,2026-07-31
PF03296,RDF,53786.7466,462.98,611.54,328927.47,2026-07-31
PF03296,R2030,12685.3586,10380.12,10784.05,1367995.41,2026-07-31
PF03296,R2032,11596.9369,8552.32,10184.61,1181102.79,2026-07-31
PF03296,STXCLR,20086.2526,5858.74,5663.24,1137532.69,2026-07-31
PF03296,ASHGEQ,26818.5525,8100.45,9654.93,2589312.47,2026-07-31
PF03296,MMKT,1808256.0817,88.3,105.93,1915485.67,2026-07-31
PF03297,MRP,8363.8665,21061.89,21033.92,1759248.98,2026-07-31
PF03297,SHP,4560.8039,27930.2,28051.24,1279362.05,2026-07-31
PF03297,SSW,43315.6718,3029.7,3350.29,1451200.62,2026-07-31
PF03297,APN,7744.7424,18777.24,22726.43,1760103.46,2026-07-31
PF03297,GFI,8869.7278,12839.81,15709.96,1393430.69,2026-07-31
PF03297,RDF,48429.2788,585.84,611.54,296164.41,2026-07-31
PF03297,GRT,16684.0325,1537.98,1796.04,299651.9,2026-07-31
PF03297,R2040,1177.8433,6990.06,9013.75,106167.85,2026-07-31
PF03297,STXCLR,1967.76,5824.8,5663.24,111438.97,2026-07-31
PF03297,STXWDM,8098.1376,11800.48,12426.7,1006331.27,2026-07-31
PF03297,ASHGEQ,10744.0712,9631.09,9654.93,1037332.56,2026-07-31
PF03297,MMKT,295903.9775,78.83,105.93,313451.08,2026-07-31
PF03298,CLS,157.5784,53869.47,52705.64,83052.68,2026-07-31
PF03298,SSW,2592.2429,2471.17,3350.29,86847.65,2026-07-31
PF03298,REM,382.4206,22277.17,21071.22,80580.68,2026-07-31
PF03298,FSR,1150.8871,7886.84,9387.31,108037.34,2026-07-31
PF03298,GFI,701.2075,15104.75,15709.96,110159.41,2026-07-31
PF03298,RDF,2902.7813,629.58,611.54,17751.67,2026-07-31
PF03298,GRT,973.5597,1639.09,1796.04,17485.52,2026-07-31
PF03298,R2040,40.54,8040.78,9013.75,3654.17,2026-07-31
PF03298,R2035,59.4525,8509.42,8746.3,5199.89,2026-07-31
PF03298,R2032,47.961,8214.61,10184.61,4884.64,2026-07-31
PF03298,STXWDM,455.3859,12605.93,12426.7,56589.45,2026-07-31
PF03298,STX500,381.1159,14458.47,14391.01,54846.43,2026-07-31
PF03298,ASHGEQ,527.7397,8080.51,9654.93,50952.9,2026-07-31
PF03298,MMKT,17983.1716,112.24,105.93,19049.57,2026-07-31
PF03299,BVT,437.5021,20144.04,26627.01,116493.73,2026-07-31
PF03299,GFI,793.1593,13372.26,15709.96,124605.01,2026-07-31
PF03299,NPN,3099.4327,3460.51,3933.75,121923.93,2026-07-31
PF03299,GRT,51085.9592,1669.4,1796.04,917524.26,2026-07-31
PF03299,R2032,521.7186,8298.68,10184.61,53135.0,2026-07-31
PF03299,R186,515.9204,9326.31,11088.39,57207.27,2026-07-31
PF03299,R2035,570.1758,6311.6,8746.3,49869.28,2026-07-31
PF03299,ASHGEQ,1815.9362,9056.91,9654.93,175327.37,2026-07-31
PF03299,MMKT,161727.9724,100.6,105.93,171318.44,2026-07-31
PF03300,GFI,11465.3338,11463.52,15709.96,1801199.35,2026-07-31
PF03300,BVT,7446.5777,21415.2,26627.01,1982800.98,2026-07-31
PF03300,FSR,21217.0743,9478.64,9387.31,1991712.53,2026-07-31
PF03300,OMU,126232.5104,1539.28,1573.35,1986079.2,2026-07-31
PF03300,SLM,18555.0386,8971.73,9455.43,1754458.69,2026-07-31
PF03300,STX40,13260.3589,8607.62,10102.33,1339605.21,2026-07-31
PF03300,CLS,2826.3962,39248.38,52705.64,1489670.21,2026-07-31
PF03300,GRT,1374140.3789,1544.52,1796.04,24680110.86,2026-07-31
PF03300,RDF,3162096.6472,644.0,611.54,19337485.84,2026-07-31
PF03300,R2035,23309.3667,6973.57,8746.3,2038707.14,2026-07-31
PF03300,STXCLR,45073.0971,4756.74,5663.24,2552597.66,2026-07-31
PF03300,R186,23482.1594,10663.92,11088.39,2603793.42,2026-07-31
PF03300,STXWDM,41382.772,11081.53,12426.7,5142512.93,2026-07-31
PF03300,ASHGEQ,55608.9026,10103.4,9654.93,5369000.62,2026-07-31
PF03300,MMKT,6747602.3509,83.45,105.93,7147735.17,2026-07-31
PF03301,FSR,1743.868,6807.16,9387.31,163702.3,2026-07-31
PF03301,NPN,4361.6655,3331.73,3933.75,171577.02,2026-07-31
PF03301,BHG,3585.7699,3774.02,4885.43,175180.28,2026-07-31
PF03301,R2032,1036.7282,8132.7,10184.61,105586.73,2026-07-31
PF03301,R2035,903.8216,8678.81,8746.3,79050.95,2026-07-31
PF03301,STXCLR,1659.5498,5786.0,5663.24,93984.29,2026-07-31
PF03301,ASHGEQ,67536.583,9500.51,9654.93,6520609.81,2026-07-31
PF03301,MMKT,201282.086,86.18,105.93,213218.11,2026-07-31
PF03302,CPI,48.5011,238659.51,231380.88,112222.32,2026-07-31
PF03302,FSR,1277.2008,9325.49,9387.31,119894.79,2026-07-31
PF03302,DSY,655.5811,13591.94,16065.56,105322.78,2026-07-31
PF03302,PRX,7639.3313,1511.67,1506.39,115078.12,2026-07-31
PF03302,SHP,390.192,20568.64,28051.24,109453.71,2026-07-31
PF03302,CLS,191.159,47705.34,52705.64,100751.57,2026-07-31
PF03302,EXX,478.1972,19883.79,21952.49,104976.18,2026-07-31
PF03302,RDF,213300.1173,479.58,611.54,1304415.54,2026-07-31
PF03302,GRT,77657.1795,1648.36,1796.04,1394754.01,2026-07-31
PF03302,R2040,2912.2313,7329.14,9013.75,262501.25,2026-07-31
PF03302,R2035,2690.2404,7891.27,8746.3,235296.5,2026-07-31
PF03302,STX500,1810.827,12465.27,14391.01,260596.29,2026-07-31
PF03302,STXWDM,1686.8115,9633.79,12426.7,209615.01,2026-07-31
PF03302,MMKT,311381.2306,108.87,105.93,329846.14,2026-07-31
PF03303,SLM,6442.9647,7640.95,9455.43,609210.02,2026-07-31
PF03303,FSR,6145.4949,9198.18,9387.31,576896.66,2026-07-31
PF03303,TBS,2548.2914,18072.36,23682.29,603493.77,2026-07-31
PF03303,NPN,14611.4858,3611.57,3933.75,574779.32,2026-07-31
PF03303,RDF,23237.4114,517.29,611.54,142106.07,2026-07-31
PF03303,GRT,10306.8725,1872.2,1796.04,185115.55,2026-07-31
PF03303,R2040,13070.955,7600.74,9013.75,1178183.2,2026-07-31
PF03303,R2032,9206.7113,10001.36,10184.61,937667.64,2026-07-31
PF03303,STX500,12501.2796,13523.26,14391.01,1799060.4,2026-07-31
PF03303,MMKT,1259357.8058,93.68,105.93,1334037.72,2026-07-31
PF03304,APN,10825.7656,23213.85,22726.43,2460310.05,2026-07-31
PF03304,BHG,35444.3708,4227.7,4885.43,1731609.92,2026-07-31
PF03304,GRT,99475.4053,1881.08,1796.04,1786618.07,2026-07-31
PF03304,R2040,88646.4858,7634.57,9013.75,7990372.61,2026-07-31
PF03304,R2032,56812.3283,7804.81,10184.61,5786114.07,2026-07-31
PF03304,R2030,46830.6947,10604.47,10784.05,5050245.53,2026-07-31
PF03304,STX500,17149.0599,10683.55,14391.01,2467922.92,2026-07-31
PF03304,MMKT,5572356.8136,78.71,105.93,5902797.57,2026-07-31
PF03305,REM,5432.4456,18801.65,21071.22,1144682.57,2026-07-31
PF03305,OMU,76809.5683,1258.24,1573.35,1208483.34,2026-07-31
PF03305,CPI,446.3728,233128.68,231380.88,1032821.27,2026-07-31
PF03305,EXX,6201.2987,17048.24,21952.49,1361339.48,2026-07-31
PF03305,WHL,12258.02,7113.25,8156.52,999827.86,2026-07-31
PF03305,DSY,5904.0551,11644.72,16065.56,948519.52,2026-07-31
PF03305,RDF,99168.9062,491.37,611.54,606457.53,2026-07-31
PF03305,GRT,40122.9654,1439.53,1796.04,720624.51,2026-07-31
PF03305,R2030,66389.8873,8977.55,10784.05,7159518.64,2026-07-31
PF03305,STXWDM,35346.0038,12450.4,12426.7,4392341.85,2026-07-31
PF03305,MMKT,3929772.5056,84.29,105.93,4162808.02,2026-07-31
PF03306,STX40,1268.0893,7807.11,10102.33,128106.57,2026-07-31
PF03306,BHG,2920.2405,4708.45,4885.43,142666.3,2026-07-31
PF03306,SLM,1388.3754,7914.92,9455.43,131276.86,2026-07-31
PF03306,BVT,439.941,19725.2,26627.01,117143.15,2026-07-31
PF03306,RDF,11060.3187,616.96,611.54,67638.27,2026-07-31
PF03306,GRT,4792.0822,1536.93,1796.04,86067.71,2026-07-31
PF03306,R2032,9842.7983,9458.25,10184.61,1002450.62,2026-07-31
PF03306,R2030,11022.6017,9411.69,10784.05,1188682.87,2026-07-31
PF03306,STX500,1725.0175,10502.48,14391.01,248247.45,2026-07-31
PF03306,ASHGEQ,1822.8072,8290.55,9654.93,175990.76,2026-07-31
PF03306,MMKT,1013774.077,99.55,105.93,1073890.88,2026-07-31
PF03307,DSY,1225.7247,15677.44,16065.56,196919.54,2026-07-31
PF03307,AGL,1117.4318,14977.95,14500.23,162030.18,2026-07-31
PF03307,EXX,647.9981,17023.12,21952.49,142251.72,2026-07-31
PF03307,BVT,728.3829,25129.68,26627.01,193946.6,2026-07-31
PF03307,GFI,1104.2921,16117.58,15709.96,173483.84,2026-07-31
PF03307,R2030,4230.548,11148.97,10784.05,456224.41,2026-07-31
PF03307,ASHGEQ,48108.332,8882.08,9654.93,4644825.77,2026-07-31
PF03307,STXWDM,32486.5981,9943.12,12426.7,4037012.08,2026-07-31
PF03307,STX500,29022.1981,11351.05,14391.01,4176587.43,2026-07-31
PF03307,MMKT,274220.769,79.19,105.93,290482.06,2026-07-31
PF03308,MRP,2209.5482,18916.87,21033.92,464754.6,2026-07-31
PF03308,SLM,6200.0345,8221.82,9455.43,586239.92,2026-07-31
PF03308,REM,2056.2709,20968.68,21071.22,433281.36,2026-07-31
PF03308,GRT,132871.9003,1889.03,1796.04,2386432.48,2026-07-31
PF03308,RDF,370945.0367,601.97,611.54,2268477.28,2026-07-31
PF03308,R2032,7884.7258,7428.5,10184.61,803028.57,2026-07-31
PF03308,STX500,4327.7278,12458.88,14391.01,622803.74,2026-07-31
PF03308,STXWDM,3615.2818,12547.82,12426.7,449260.22,2026-07-31
PF03308,MMKT,866852.3845,98.92,105.93,918256.73,2026-07-31
PF03309,ANG,782.3884,50115.28,56307.51,440543.42,2026-07-31
PF03309,AGL,2386.679,11752.21,14500.23,346073.95,2026-07-31
PF03309,R186,3387.0708,10549.2,11088.39,375571.62,2026-07-31
PF03309,ASHGEQ,151937.2991,7011.71,9654.93,14669439.87,2026-07-31
PF03309,MMKT,348585.7802,79.48,105.93,369256.92,2026-07-31
PF03310,OMU,10205.8092,1413.88,1573.35,160573.1,2026-07-31
PF03310,PRX,11883.156,1144.79,1506.39,179006.67,2026-07-31
PF03310,CLS,462.341,44974.56,52705.64,243679.8,2026-07-31
PF03310,BHG,4478.3908,4347.71,4885.43,218788.65,2026-07-31
PF03310,FSR,1841.813,7853.22,9387.31,172896.7,2026-07-31
PF03310,EXX,1122.8432,15845.28,21952.49,246492.04,2026-07-31
PF03310,RDF,421938.1846,543.88,611.54,2580320.77,2026-07-31
PF03310,GRT,92989.3737,1688.41,1796.04,1670126.35,2026-07-31
PF03310,R2032,2746.3422,9242.92,10184.61,279704.25,2026-07-31
PF03310,STXCLR,3780.9817,5325.37,5663.24,214126.07,2026-07-31
PF03310,R186,1859.5318,11708.87,11088.39,206192.14,2026-07-31
PF03310,ASHGEQ,8774.1198,9982.19,9654.93,847135.13,2026-07-31
PF03310,MMKT,674192.2595,78.08,105.93,714171.86,2026-07-31
PF03311,R2040,5327.6389,8245.12,9013.75,480220.05,2026-07-31
PF03311,MMKT,4138693.7141,103.88,105.93,4384118.25,2026-07-31
PF03312,SBK,2555.4409,21256.13,21827.26,557782.73,2026-07-31
PF03312,ANG,835.8518,59391.83,56307.51,470647.32,2026-07-31
PF03312,NPN,15637.2057,4009.63,3933.75,615128.58,2026-07-31
PF03312,GFI,4002.1168,15026.9,15709.96,628730.95,2026-07-31
PF03312,STX40,5791.3749,10420.35,10102.33,585063.8,2026-07-31
PF03312,SHP,1710.6847,25211.56,28051.24,479868.26,2026-07-31
PF03312,R2035,19243.9146,7217.1,8746.3,1683130.5,2026-07-31
PF03312,ASHGEQ,670826.9626,8748.87,9654.93,64767873.66,2026-07-31
PF03312,MMKT,1185981.9372,102.58,105.93,1256310.67,2026-07-31
PF03313,STX40,4022.2255,8822.19,10102.33,406338.5,2026-07-31
PF03313,AGL,2025.5312,11583.99,14500.23,293706.69,2026-07-31
PF03313,PRX,23866.0038,1166.37,1506.39,359515.1,2026-07-31
PF03313,SBK,1916.8686,15917.58,21827.26,418399.9,2026-07-31
PF03313,GRT,17990.0222,1437.12,1796.04,323107.99,2026-07-31
PF03313,R2040,14009.0333,9411.97,9013.75,1262739.24,2026-07-31
PF03313,R2032,15107.211,9128.64,10184.61,1538610.52,2026-07-31
PF03313,R2035,22674.9003,8262.31,8746.3,1983214.81,2026-07-31
PF03313,STXWDM,3978.8377,9130.59,12426.7,494438.22,2026-07-31
