trade_id,portfolio_id,ticker,trade_date,side,units,price_cents,gross_value_zar,brokerage_zar,reason
TRD0012920,PF02586,NED,2024-04-24,SELL,2225.4346,24486.19,544924.14,1907.23,Model change
TRD0012921,PF02586,STXWDM,2024-08-22,BUY,1262.0152,9827.33,124022.4,434.08,Client instruction
TRD0012922,PF02586,ANG,2024-10-26,BUY,531.4737,42537.34,226074.77,791.26,Model change
TRD0012923,PF02587,ASHGEQ,2022-07-31,BUY,2602.6763,7372.81,191890.38,671.62,Model change
TRD0012924,PF02587,NPN,2021-09-03,BUY,3067.2324,3469.27,106410.57,372.44,Rebalance
TRD0012925,PF02587,R2035,2023-09-30,BUY,372.5468,8694.78,32392.12,113.37,Client instruction
TRD0012926,PF02588,ASHGEQ,2024-09-01,BUY,3453.6827,7372.81,254633.46,891.22,Client instruction
TRD0012927,PF02589,R2040,2026-05-03,BUY,3076.4439,8623.18,265287.3,928.51,Client instruction
TRD0012928,PF02589,R186,2025-07-13,BUY,809.1867,10815.32,87516.13,306.31,Client instruction
TRD0012929,PF02589,MMKT,2025-02-22,BUY,3161.3504,100.06,3163.25,11.07,Rebalance
TRD0012930,PF02589,MMKT,2026-05-29,SELL,1279.5858,104.42,1336.14,4.68,Cash flow
TRD0012931,PF02589,R2040,2026-06-25,SELL,369.9233,8499.98,31443.41,110.05,Cash flow
TRD0012932,PF02590,R2040,2026-06-19,BUY,1281.3697,8386.16,107457.71,376.1,Model change
TRD0012933,PF02590,STXWDM,2022-08-05,BUY,1455.3571,9827.33,143022.74,500.58,Rebalance
TRD0012934,PF02590,GRT,2026-01-05,BUY,2576.4645,1421.79,36631.91,128.21,Rebalance
TRD0012935,PF02590,GRT,2025-10-20,SELL,2821.4779,1347.17,38010.1,133.04,Rebalance
TRD0012936,PF02590,STXWDM,2026-05-31,SELL,3408.3373,11929.54,406598.96,1423.1,Rebalance
TRD0012937,PF02590,APN,2023-05-21,BUY,1903.7155,19591.53,372966.99,1305.38,Model change
TRD0012938,PF02591,R2030,2026-03-04,BUY,2663.3892,10185.04,271267.26,949.44,Model change
TRD0012939,PF02591,R2030,2026-01-08,BUY,622.7494,9942.05,61914.06,216.7,Model change
TRD0012940,PF02592,ASHGEQ,2023-05-18,BUY,2293.1875,7372.81,169072.36,591.75,Client instruction
TRD0012941,PF02592,ASHGEQ,2025-05-12,BUY,586.1889,7372.81,43218.59,151.27,Client instruction
TRD0012942,PF02592,R2032,2021-04-16,SELL,2627.9606,9138.12,240146.19,840.51,Model change
TRD0012943,PF02592,R2032,2025-09-05,BUY,670.5089,9138.12,61271.91,214.45,Cash flow
TRD0012944,PF02592,SHP,2024-08-02,BUY,286.4265,26883.73,77002.13,269.51,Rebalance
TRD0012945,PF02593,R186,2025-12-24,BUY,2431.9143,10618.58,258234.77,903.82,Rebalance
TRD0012946,PF02593,R2035,2026-06-11,BUY,492.2491,8618.27,42423.36,148.48,Rebalance
TRD0012947,PF02593,R2035,2025-10-18,BUY,2344.0104,8694.78,203806.55,713.32,Client instruction
TRD0012948,PF02593,R2035,2026-05-26,BUY,105.1076,8472.3,8905.03,31.17,Cash flow
TRD0012949,PF02593,R2035,2026-02-11,BUY,2957.9789,8585.85,253967.63,888.89,Model change
TRD0012950,PF02593,R186,2025-08-22,BUY,1957.9957,10815.32,211763.5,741.17,Model change
TRD0012951,PF02593,R2035,2025-11-17,SELL,272.7703,8663.92,23632.6,82.71,Client instruction
TRD0012952,PF02594,STX500,2025-07-02,SELL,2180.9561,12326.35,268832.28,940.91,Client instruction
TRD0012953,PF02594,CLS,2025-09-12,BUY,3960.4143,30390.78,1203600.8,4212.6,Cash flow
TRD0012954,PF02594,STX500,2026-07-09,BUY,2978.2348,12801.83,381268.56,1334.44,Cash flow
TRD0012955,PF02594,STXWDM,2026-07-05,BUY,347.5613,12121.32,42129.02,147.45,Model change
TRD0012956,PF02594,STXWDM,2025-11-01,SELL,566.6439,9827.33,55685.97,194.9,Rebalance
TRD0012957,PF02594,MMKT,2026-01-17,BUY,896.1989,101.23,907.22,3.18,Client instruction
TRD0012958,PF02594,STX500,2025-12-25,BUY,2125.3636,13395.49,284702.87,996.46,Cash flow
TRD0012959,PF02595,MTN,2025-11-22,SELL,1326.8095,10077.49,133709.09,467.98,Rebalance
TRD0012960,PF02595,EXX,2025-06-26,BUY,3356.8992,15968.73,536054.17,1876.19,Rebalance
TRD0012961,PF02595,R186,2025-10-16,BUY,1511.0868,10815.32,163428.87,572.0,Client instruction
TRD0012962,PF02595,MTN,2025-12-01,BUY,1163.9591,9859.43,114759.73,401.66,Rebalance
TRD0012963,PF02595,ASHGEQ,2024-09-21,BUY,966.9653,7372.81,71292.51,249.52,Model change
TRD0012964,PF02595,ASHGEQ,2026-03-22,BUY,3652.7294,7328.55,267692.1,936.92,Model change
TRD0012965,PF02595,ABG,2025-01-07,BUY,1458.758,16930.75,246978.67,864.43,Cash flow
TRD0012966,PF02596,STX500,2025-02-26,SELL,1958.7291,12326.35,241439.8,845.04,Rebalance
TRD0012967,PF02596,AGL,2021-07-01,SELL,2752.7402,5700.05,156907.57,549.18,Cash flow
TRD0012968,PF02596,AGL,2025-09-30,BUY,1230.2585,5700.05,70125.35,245.44,Model change
TRD0012969,PF02596,MMKT,2021-11-30,BUY,1749.6613,100.06,1750.71,6.13,Model change
TRD0012970,PF02596,STXCLR,2026-02-12,BUY,1695.3416,5784.31,98063.81,343.22,Rebalance
TRD0012971,PF02596,MMKT,2022-05-24,SELL,2341.3155,100.06,2342.72,8.2,Model change
TRD0012972,PF02596,AGL,2021-07-18,BUY,161.7875,5700.05,9221.97,32.28,Rebalance
TRD0012973,PF02597,RDF,2020-06-18,SELL,1585.9026,460.47,7302.61,25.56,Client instruction
TRD0012974,PF02597,MMKT,2020-10-06,SELL,2836.9157,100.06,2838.62,9.94,Cash flow
TRD0012975,PF02597,RDF,2021-03-08,BUY,3622.2658,460.47,16679.45,58.38,Rebalance
TRD0012976,PF02597,STX500,2023-06-30,BUY,2441.3406,12326.35,300928.19,1053.25,Rebalance
TRD0012977,PF02597,STXWDM,2025-03-19,BUY,1257.2016,9827.33,123549.35,432.42,Client instruction
TRD0012978,PF02597,STX500,2021-03-30,BUY,2830.8016,12326.35,348934.51,1221.27,Client instruction
TRD0012979,PF02597,ASHGEQ,2020-09-06,BUY,2843.2281,7372.81,209625.81,733.69,Client instruction
TRD0012980,PF02597,STX500,2021-05-12,SELL,3342.9172,12326.35,412059.67,1442.21,Rebalance
TRD0012981,PF02597,RDF,2023-06-20,BUY,796.5591,460.47,3667.92,12.84,Client instruction
TRD0012982,PF02598,RDF,2025-09-12,SELL,1572.5484,460.47,7241.11,25.34,Client instruction
TRD0012983,PF02598,RDF,2026-06-30,SELL,1588.009,574.82,9128.19,31.95,Cash flow
TRD0012984,PF02598,GRT,2026-07-21,SELL,2597.4614,1791.45,46532.22,162.86,Rebalance
TRD0012985,PF02598,GRT,2025-08-03,SELL,87.8044,1347.17,1182.87,4.14,Model change
TRD0012986,PF02599,ABG,2025-06-13,BUY,1485.0232,16930.75,251425.57,879.99,Cash flow
TRD0012987,PF02599,RDF,2026-06-01,SELL,2629.1193,524.99,13802.61,48.31,Model change
TRD0012988,PF02599,R186,2025-03-21,SELL,356.8294,10815.32,38592.24,135.07,Client instruction
TRD0012989,PF02599,VOD,2025-11-13,BUY,3722.8694,10525.7,391858.06,1371.5,Client instruction
TRD0012990,PF02599,RDF,2025-07-02,SELL,3043.2164,460.47,14013.1,49.05,Client instruction
TRD0012991,PF02599,RDF,2025-04-12,BUY,3632.8928,460.47,16728.38,58.55,Client instruction
TRD0012992,PF02599,R2030,2025-07-10,BUY,3452.8946,9431.05,325644.22,1139.75,Model change
TRD0012993,PF02600,GRT,2025-11-20,BUY,315.7433,1364.91,4309.61,15.08,Client instruction
TRD0012994,PF02600,MMKT,2023-07-20,BUY,1505.1794,100.06,1506.08,5.27,Model change
TRD0012995,PF02600,FSR,2022-05-29,SELL,2396.2654,6931.63,166100.25,581.35,Model change
TRD0012996,PF02601,MMKT,2025-12-03,SELL,1090.9444,100.34,1094.65,3.83,Client instruction
TRD0012997,PF02601,R2040,2025-09-05,SELL,2573.7659,8277.83,213051.97,745.68,Client instruction
TRD0012998,PF02601,R2040,2025-12-20,BUY,282.2265,8657.89,24434.86,85.52,Rebalance
TRD0012999,PF02601,R2040,2026-01-30,SELL,3242.334,8424.82,273160.8,956.06,Cash flow
TRD0013000,PF02601,R2032,2025-07-07,SELL,1557.5203,9138.12,142328.07,498.15,Rebalance
TRD0013001,PF02601,R2032,2025-10-07,BUY,2138.18,9138.12,195389.45,683.86,Client instruction
TRD0013002,PF02601,R2040,2026-03-02,BUY,2315.0962,8316.74,192540.53,673.89,Rebalance
TRD0013003,PF02601,R2040,2025-09-29,BUY,3802.7461,8277.83,314784.86,1101.75,Rebalance
TRD0013004,PF02601,R2032,2025-06-30,BUY,3567.9476,9138.12,326043.33,1141.15,Client instruction
TRD0013005,PF02602,GRT,2022-08-29,BUY,3940.1235,1347.17,53080.16,185.78,Rebalance
TRD0013006,PF02602,GRT,2022-05-04,BUY,889.2588,1347.17,11979.83,41.93,Model change
TRD0013007,PF02602,STXCLR,2025-08-13,BUY,961.0846,5657.93,54377.49,190.32,Model change
TRD0013008,PF02602,SSW,2021-09-02,BUY,495.3007,2175.11,10773.34,37.71,Client instruction
TRD0013009,PF02602,GRT,2022-10-05,BUY,2106.1722,1347.17,28373.72,99.31,Client instruction
TRD0013010,PF02602,R2035,2022-12-17,BUY,510.3848,8694.78,44376.84,155.32,Client instruction
TRD0013011,PF02603,R2035,2025-07-22,BUY,3790.8001,8694.78,329601.73,1153.61,Rebalance
TRD0013012,PF02603,R2032,2022-06-15,SELL,1518.1709,9138.12,138732.28,485.56,Rebalance
TRD0013013,PF02603,R2035,2023-03-07,SELL,3297.4681,8694.78,286707.6,1003.48,Cash flow
TRD0013014,PF02603,R2035,2025-09-20,BUY,2698.4618,8694.78,234625.32,821.19,Cash flow
TRD0013015,PF02603,MMKT,2019-03-05,BUY,2091.1039,100.06,2092.36,7.32,Rebalance
TRD0013016,PF02604,R2030,2026-06-07,SELL,3269.4988,10787.61,352700.78,1234.45,Model change
TRD0013017,PF02604,GRT,2025-11-27,BUY,2768.0832,1365.52,37798.73,132.3,Client instruction
TRD0013018,PF02604,R2040,2025-09-20,BUY,1168.296,8277.83,96709.56,338.48,Model change
TRD0013019,PF02605,R2040,2024-02-06,BUY,499.3163,8277.83,41332.55,144.66,Client instruction
TRD0013020,PF02605,R2030,2024-11-25,BUY,1257.1342,9431.05,118560.95,414.96,Cash flow
TRD0013021,PF02605,STXCLR,2024-06-23,BUY,1383.2024,5657.93,78260.62,273.91,Cash flow
TRD0013022,PF02605,STXCLR,2024-01-07,SELL,3534.4052,5657.93,199974.17,699.91,Rebalance
TRD0013023,PF02605,R2030,2024-06-22,SELL,858.1224,9431.05,80929.95,283.25,Cash flow
TRD0013024,PF02605,STXCLR,2026-03-15,BUY,3391.0086,5785.38,196182.73,686.64,Model change
TRD0013025,PF02605,STXCLR,2026-03-23,BUY,3674.7968,5750.22,211308.9,739.58,Model change
TRD0013026,PF02605,R2040,2026-06-27,SELL,1261.7613,8525.29,107568.81,376.49,Rebalance
TRD0013027,PF02605,STXCLR,2026-05-28,SELL,1059.087,5757.19,60973.65,213.41,Rebalance
TRD0013028,PF02606,ANG,2024-11-11,BUY,645.2731,42537.34,274482.01,960.69,Cash flow
TRD0013029,PF02606,R2035,2025-07-05,BUY,1896.7334,8694.78,164916.8,577.21,Rebalance
TRD0013030,PF02606,CFR,2024-11-17,SELL,3675.0984,25898.78,951805.65,3331.32,Client instruction
TRD0013031,PF02606,MMKT,2025-09-28,BUY,3448.0982,100.06,3450.17,12.08,Client instruction
TRD0013032,PF02606,INL,2024-08-29,SELL,1945.4111,12852.27,250029.49,875.1,Client instruction
TRD0013033,PF02606,SSW,2025-04-07,BUY,3663.7781,2175.11,79691.2,278.92,Client instruction
TRD0013034,PF02606,SSW,2026-03-23,BUY,337.1778,2114.18,7128.55,24.95,Rebalance
TRD0013035,PF02606,NPN,2024-10-17,BUY,256.8911,3469.27,8912.25,31.19,Rebalance
TRD0013036,PF02606,CFR,2026-07-05,SELL,2218.6602,23577.03,523094.18,1830.83,Model change
TRD0013037,PF02607,STX40,2026-04-24,SELL,2772.8261,9101.11,252357.95,883.25,Client instruction
TRD0013038,PF02608,MMKT,2022-10-29,SELL,394.5709,100.06,394.81,1.38,Cash flow
TRD0013039,PF02608,STXWDM,2022-01-09,BUY,2026.9337,9827.33,199193.46,697.18,Rebalance
TRD0013040,PF02609,TBS,2019-11-25,BUY,1742.9566,18120.35,315829.84,1105.4,Client instruction
TRD0013041,PF02609,BVT,2021-05-26,BUY,2533.7386,27107.43,686831.42,2403.91,Client instruction
TRD0013042,PF02609,RDF,2017-09-27,SELL,2137.3189,460.47,9841.71,34.45,Rebalance
TRD0013043,PF02609,ASHGEQ,2024-06-16,SELL,768.8534,7372.81,56686.1,198.4,Model change
TRD0013044,PF02609,VOD,2024-07-31,BUY,2804.029,10525.7,295143.68,1033.0,Model change
TRD0013045,PF02609,BVT,2026-04-23,SELL,2919.0017,24123.19,704156.33,2464.55,Model change
TRD0013046,PF02609,RDF,2023-02-21,BUY,488.3976,460.47,2248.92,7.87,Client instruction
TRD0013047,PF02610,STXWDM,2018-07-05,BUY,3725.0846,9827.33,366076.36,1281.27,Cash flow
TRD0013048,PF02610,STXWDM,2019-01-06,BUY,2700.9863,9827.33,265434.84,929.02,Model change
TRD0013049,PF02611,STXCLR,2026-03-04,BUY,1433.641,5770.93,82734.42,289.57,Cash flow
TRD0013050,PF02611,R2030,2026-03-19,BUY,1856.4711,10307.25,191351.12,669.73,Model change
TRD0013051,PF02611,R2030,2026-04-10,SELL,2421.8292,10395.8,251768.52,881.19,Client instruction
TRD0013052,PF02611,MMKT,2026-07-16,BUY,2110.9358,105.57,2228.51,7.8,Client instruction
TRD0013053,PF02611,MMKT,2026-03-22,BUY,2280.3571,102.61,2339.87,8.19,Cash flow
TRD0013054,PF02611,MMKT,2026-01-03,BUY,3347.4209,101.03,3381.9,11.84,Rebalance
TRD0013055,PF02611,R2030,2026-03-31,BUY,1336.1288,10426.85,139316.15,487.61,Rebalance
TRD0013056,PF02612,R2032,2019-12-06,BUY,1397.9772,9138.12,127748.83,447.12,Client instruction
TRD0013057,PF02613,CLS,2026-01-03,SELL,3404.112,34781.52,1184001.9,4144.01,Client instruction
TRD0013058,PF02613,R2035,2022-09-26,SELL,3419.1703,8694.78,297289.34,1040.51,Model change
TRD0013059,PF02613,CLS,2023-12-28,BUY,1475.1521,30390.78,448310.23,1569.09,Rebalance
TRD0013060,PF02613,INL,2022-05-16,SELL,3776.8295,12852.27,485408.32,1698.93,Client instruction
TRD0013061,PF02613,STX500,2021-03-04,BUY,3591.1911,12326.35,442662.78,1549.32,Cash flow
TRD0013062,PF02613,VOD,2022-11-01,SELL,2763.6628,10525.7,290894.86,1018.13,Model change
TRD0013063,PF02613,STXWDM,2026-03-16,SELL,2398.2365,10861.15,260476.06,911.67,Client instruction
TRD0013064,PF02613,CLS,2021-05-31,BUY,2829.5748,30390.78,859929.85,3009.75,Model change
TRD0013065,PF02614,STX500,2020-05-21,BUY,3962.8585,12326.35,488475.81,1709.67,Client instruction
TRD0013066,PF02615,BVT,2023-09-10,BUY,3425.2951,27107.43,928509.47,3249.78,Client instruction
TRD0013067,PF02616,STXCLR,2024-10-31,BUY,3933.5071,5657.93,222555.08,778.94,Model change
TRD0013068,PF02616,R186,2024-05-21,BUY,3938.9692,10815.32,426012.12,1491.04,Model change
TRD0013069,PF02616,MMKT,2025-11-28,BUY,3427.113,100.26,3436.02,12.03,Model change
TRD0013070,PF02616,R186,2025-09-08,BUY,52.4435,10815.32,5671.93,19.85,Rebalance
TRD0013071,PF02616,STXCLR,2025-08-12,BUY,3968.6659,5657.93,224544.34,785.91,Rebalance
TRD0013072,PF02616,R186,2026-04-14,BUY,700.4185,10250.51,71796.47,251.29,Client instruction
TRD0013073,PF02616,R186,2026-02-07,SELL,2229.4574,10476.0,233557.96,817.45,Rebalance
TRD0013074,PF02617,PRX,2022-10-23,BUY,2861.8219,1157.05,33112.71,115.89,Model change
TRD0013075,PF02617,R2030,2026-03-08,SELL,109.4242,10089.12,11039.94,38.64,Client instruction
TRD0013076,PF02617,STX500,2019-08-24,BUY,2367.9574,12326.35,291882.72,1021.59,Client instruction
TRD0013077,PF02618,MMKT,2023-11-30,BUY,2968.3358,100.06,2970.12,10.4,Rebalance
TRD0013078,PF02618,MMKT,2018-01-26,SELL,3573.315,100.06,3575.46,12.51,Rebalance
TRD0013079,PF02618,R2035,2026-06-28,BUY,1815.313,8590.21,155939.2,545.79,Rebalance
TRD0013080,PF02618,R2035,2021-02-12,BUY,932.0173,8694.78,81036.85,283.63,Client instruction
TRD0013081,PF02618,MMKT,2018-10-18,BUY,2009.2781,100.06,2010.48,7.04,Cash flow
TRD0013082,PF02618,R2035,2018-12-08,SELL,197.6561,8694.78,17185.76,60.15,Rebalance
TRD0013083,PF02618,MMKT,2018-07-07,BUY,1429.7994,100.06,1430.66,5.01,Rebalance
TRD0013084,PF02619,FSR,2025-07-04,BUY,2831.8506,6931.63,196293.41,687.03,Client instruction
TRD0013085,PF02619,BVT,2026-07-01,SELL,2311.131,24802.31,573213.88,2006.25,Client instruction
TRD0013086,PF02619,EXX,2025-11-12,SELL,3517.5734,15968.73,561711.8,1965.99,Client instruction
TRD0013087,PF02619,ASHGEQ,2026-02-12,SELL,2370.5032,6894.45,163433.16,572.02,Cash flow
TRD0013088,PF02619,RDF,2026-04-30,BUY,3581.7218,502.7,18005.32,63.02,Model change
TRD0013089,PF02619,RDF,2025-04-12,BUY,2592.2365,460.47,11936.47,41.78,Model change
TRD0013090,PF02619,GRT,2024-08-04,SELL,1456.1581,1347.17,19616.93,68.66,Rebalance
TRD0013091,PF02619,BHG,2025-12-09,SELL,2634.4172,5060.25,133308.1,466.58,Model change
TRD0013092,PF02619,BHG,2026-01-28,BUY,3085.4446,5402.18,166681.27,583.38,Cash flow
TRD0013093,PF02620,GFI,2023-08-05,BUY,1342.1143,29659.61,398065.87,1393.23,Cash flow
TRD0013094,PF02620,RDF,2021-08-07,SELL,3406.6331,460.47,15686.52,54.9,Rebalance
TRD0013095,PF02620,STX40,2022-08-16,SELL,802.1621,8620.53,69150.62,242.03,Rebalance
TRD0013096,PF02620,GFI,2023-08-08,SELL,1485.7259,29659.61,440660.51,1542.31,Client instruction
TRD0013097,PF02620,STX40,2025-10-20,SELL,689.633,8620.53,59450.02,208.08,Rebalance
TRD0013098,PF02621,R186,2026-06-20,SELL,2809.2178,10931.59,307092.17,1074.82,Rebalance
TRD0013099,PF02621,STX500,2024-12-08,SELL,2141.7421,12326.35,263998.63,924.0,Model change
TRD0013100,PF02621,STXCLR,2022-05-29,BUY,2238.7325,5657.93,126665.92,443.33,Model change
TRD0013101,PF02621,MMKT,2016-08-21,BUY,1774.3049,100.06,1775.37,6.21,Rebalance
TRD0013102,PF02622,CFR,2025-03-25,BUY,105.6306,25898.78,27357.04,95.75,Rebalance
TRD0013103,PF02622,RDF,2025-04-01,SELL,1057.0273,460.47,4867.29,17.04,Model change
TRD0013104,PF02622,R2032,2023-11-11,BUY,777.0573,9138.12,71008.43,248.53,Cash flow
TRD0013105,PF02622,STXWDM,2024-06-10,BUY,922.7424,9827.33,90680.94,317.38,Client instruction
TRD0013106,PF02622,TBS,2022-10-18,SELL,1188.9467,18120.35,215441.3,754.04,Model change
TRD0013107,PF02622,MMKT,2025-09-09,BUY,2573.7833,100.06,2575.33,9.01,Rebalance
TRD0013108,PF02622,NPN,2024-05-31,BUY,3620.4185,3469.27,125602.09,439.61,Rebalance
TRD0013109,PF02623,SBK,2026-04-16,BUY,908.3827,19238.27,174757.12,611.65,Client instruction
TRD0013110,PF02623,R2040,2024-06-16,SELL,1155.3399,8277.83,95637.07,334.73,Model change
TRD0013111,PF02623,R2035,2023-05-06,BUY,2116.6989,8694.78,184042.31,644.15,Client instruction
TRD0013112,PF02623,MMKT,2026-05-17,BUY,1551.2548,104.02,1613.62,5.65,Client instruction
TRD0013113,PF02624,MMKT,2023-06-16,SELL,1697.0347,100.06,1698.05,5.94,Model change
TRD0013114,PF02624,R2030,2021-12-18,SELL,3526.1742,9431.05,332555.25,1163.94,Model change
TRD0013115,PF02624,R2040,2021-08-02,SELL,1532.7722,8277.83,126880.28,444.08,Model change
TRD0013116,PF02624,MMKT,2024-09-06,BUY,1595.4196,100.06,1596.38,5.59,Client instruction
TRD0013117,PF02625,SOL,2025-06-25,SELL,132.6709,11061.64,14675.58,51.36,Rebalance
TRD0013118,PF02625,SOL,2024-08-09,BUY,2339.5008,11061.64,258787.16,905.76,Cash flow
TRD0013119,PF02625,SOL,2023-10-17,BUY,1852.4307,11061.64,204909.22,717.18,Cash flow
TRD0013120,PF02625,R2032,2022-02-13,SELL,1176.8274,9138.12,107539.9,376.39,Rebalance
TRD0013121,PF02626,R2040,2025-11-12,SELL,2207.7843,8277.83,182756.63,639.65,Rebalance
TRD0013122,PF02626,R2040,2026-05-20,SELL,1615.1249,8604.15,138967.77,486.39,Cash flow
TRD0013123,PF02626,MMKT,2025-11-23,BUY,966.3567,100.25,968.77,3.39,Model change
TRD0013124,PF02626,MMKT,2025-08-15,BUY,3263.7297,100.06,3265.69,11.43,Client instruction
TRD0013125,PF02626,R2035,2025-08-03,SELL,2499.5776,8694.78,217332.77,760.66,Client instruction
TRD0013126,PF02627,MMKT,2024-08-02,BUY,739.7056,100.06,740.15,2.59,Cash flow
TRD0013127,PF02627,REM,2025-11-27,BUY,1103.2076,14421.68,159101.07,556.85,Rebalance
TRD0013128,PF02627,MMKT,2023-07-13,BUY,2625.3676,100.06,2626.94,9.19,Rebalance
TRD0013129,PF02627,REM,2021-09-13,BUY,2559.6334,14033.65,359209.99,1257.23,Rebalance
TRD0013130,PF02627,DSY,2022-10-07,BUY,3566.5673,17134.78,611123.46,2138.93,Client instruction
TRD0013131,PF02627,WHL,2023-04-05,BUY,3541.4487,6086.99,215567.63,754.49,Rebalance
TRD0013132,PF02628,STX500,2026-02-11,SELL,1340.0643,13812.88,185101.47,647.86,Model change
TRD0013133,PF02628,R2032,2025-12-09,BUY,2458.907,9169.02,225457.67,789.1,Rebalance
TRD0013134,PF02628,APN,2022-04-19,SELL,1477.1804,19591.53,289402.24,1012.91,Rebalance
TRD0013135,PF02628,STX500,2018-04-23,BUY,183.433,12326.35,22610.59,79.14,Rebalance
TRD0013136,PF02628,STX40,2018-05-05,BUY,141.4472,8620.53,12193.5,42.68,Model change
TRD0013137,PF02629,R2030,2025-05-10,BUY,3483.2788,9431.05,328509.77,1149.78,Cash flow
TRD0013138,PF02629,VOD,2026-02-16,BUY,2597.8681,11963.1,310785.56,1087.75,Rebalance
TRD0013139,PF02629,ASHGEQ,2026-06-10,BUY,868.7538,8500.85,73851.46,258.48,Rebalance
TRD0013140,PF02629,R2032,2021-11-24,BUY,732.4591,9138.12,66932.99,234.27,Model change
TRD0013141,PF02629,NED,2023-07-01,BUY,1027.895,24486.19,251692.32,880.92,Model change
TRD0013142,PF02629,R2030,2022-04-17,BUY,3237.5499,9431.05,305334.95,1068.67,Rebalance
TRD0013143,PF02629,MMKT,2025-12-30,BUY,2245.1219,101.01,2267.8,7.94,Client instruction
TRD0013144,PF02630,CFR,2023-04-05,SELL,3843.9124,25898.78,995526.42,3484.34,Client instruction
TRD0013145,PF02630,R2035,2020-07-21,SELL,1215.7276,8694.78,105704.84,369.97,Rebalance
TRD0013146,PF02630,MMKT,2020-08-16,SELL,1439.6211,100.06,1440.48,5.04,Client instruction
TRD0013147,PF02630,R2040,2024-10-18,BUY,2845.2437,8277.83,235524.44,824.34,Rebalance
TRD0013148,PF02630,BVT,2021-10-13,BUY,791.6095,27107.43,214584.99,751.05,Rebalance
TRD0013149,PF02630,MMKT,2022-10-03,BUY,352.6678,100.06,352.88,1.24,Cash flow
TRD0013150,PF02630,RDF,2025-10-22,BUY,736.2537,460.47,3390.23,11.87,Rebalance
TRD0013151,PF02631,SHP,2025-06-25,BUY,3194.1403,26883.73,858704.05,3005.46,Rebalance
TRD0013152,PF02631,SLM,2023-05-22,SELL,3326.3393,8326.93,276981.95,969.44,Client instruction
TRD0013153,PF02631,R2032,2026-02-22,SELL,714.0911,9115.11,65090.19,227.82,Model change
TRD0013154,PF02631,STXWDM,2024-04-09,SELL,2549.4565,9827.33,250543.5,876.9,Rebalance
TRD0013155,PF02631,STXWDM,2025-01-30,BUY,336.2036,9827.33,33039.84,115.64,Client instruction
TRD0013156,PF02632,STXCLR,2025-01-02,BUY,3887.2529,5657.93,219938.05,769.78,Rebalance
TRD0013157,PF02632,STXCLR,2026-02-03,SELL,2814.4425,5684.41,159984.45,559.95,Client instruction
TRD0013158,PF02632,MMKT,2020-12-22,BUY,2141.1183,100.06,2142.4,7.5,Model change
TRD0013159,PF02632,R2030,2020-09-06,BUY,2566.2195,9431.05,242021.44,847.08,Rebalance
TRD0013160,PF02632,STXCLR,2020-10-29,BUY,2206.9828,5657.93,124869.54,437.04,Rebalance
TRD0013161,PF02632,MMKT,2023-12-17,BUY,3063.4929,100.06,3065.33,10.73,Client instruction
TRD0013162,PF02632,R2030,2023-07-08,BUY,3397.7422,9431.05,320442.77,1121.55,Rebalance
TRD0013163,PF02632,R2035,2025-10-21,SELL,1877.5187,8694.78,163246.12,571.36,Client instruction
TRD0013164,PF02633,R2030,2018-01-26,BUY,553.4841,9431.05,52199.36,182.7,Client instruction
TRD0013165,PF02633,R2035,2016-03-14,SELL,2246.0827,8694.78,195291.95,683.52,Rebalance
TRD0013166,PF02633,R2035,2025-05-17,BUY,398.9935,8694.78,34691.61,121.42,Rebalance
TRD0013167,PF02633,MMKT,2016-12-04,BUY,153.6265,100.06,153.72,0.54,Client instruction
TRD0013168,PF02633,R2035,2018-11-27,BUY,1432.7587,8694.78,124575.22,436.01,Model change
TRD0013169,PF02634,R2032,2019-06-06,BUY,1469.9867,9138.12,134329.15,470.15,Model change
TRD0013170,PF02635,ABG,2017-09-18,BUY,1972.2358,16930.75,333914.31,1168.7,Cash flow
TRD0013171,PF02635,PRX,2019-11-11,BUY,202.7502,1157.05,2345.92,8.21,Cash flow
TRD0013172,PF02635,R2030,2019-10-14,SELL,1181.6161,9431.05,111438.81,390.04,Client instruction
TRD0013173,PF02636,R2032,2021-08-07,BUY,3702.5746,9138.12,338345.71,1184.21,Rebalance
TRD0013174,PF02636,STXCLR,2019-06-10,SELL,299.0404,5657.93,16919.5,59.22,Cash flow
TRD0013175,PF02636,MMKT,2022-08-30,BUY,3503.536,100.06,3505.64,12.27,Rebalance
TRD0013176,PF02636,R186,2023-11-05,BUY,3493.3454,10815.32,377816.48,1322.36,Rebalance
TRD0013177,PF02636,STXWDM,2021-06-03,SELL,1831.4513,9827.33,179982.76,629.94,Rebalance
TRD0013178,PF02637,STXWDM,2020-04-12,SELL,2813.0641,9827.33,276449.09,967.57,Rebalance
TRD0013179,PF02637,GRT,2022-11-26,BUY,389.1374,1347.17,5242.34,18.35,Rebalance
TRD0013180,PF02637,ASHGEQ,2022-08-30,BUY,93.2435,7372.81,6874.67,24.06,Model change
TRD0013181,PF02637,ASHGEQ,2024-09-21,SELL,1022.8478,7372.81,75412.62,263.94,Cash flow
TRD0013182,PF02637,MMKT,2025-10-25,SELL,3076.3201,100.06,3078.17,10.77,Model change
TRD0013183,PF02637,ABG,2020-03-13,BUY,723.588,16930.75,122508.88,428.78,Rebalance
